-0.0164293572306633	-0.00401238305494189	0.145955696702003
-0.0164296608418226	-0.00392245547845960	0.145961090922356
-0.0169361606240273	-0.00368755869567394	0.145981431007385
-0.0175572391599417	-0.00345176155678928	0.146020948886871
-0.0181538928300142	-0.00324883754365146	0.146061822772026
-0.0183895248919725	-0.00321651226840913	0.146075144410133
-0.0185870472341776	-0.00320406770333648	0.146077752113342
-0.0187837835401297	-0.00318257464095950	0.146096780896187
-0.0190911311656237	-0.00314230727963150	0.146123349666595
-0.0193056426942348	-0.00314203789457679	0.146097555756569
-0.0198888126760721	-0.00303939846344292	0.146303743124008
-0.0205693691968918	-0.00288289622403681	0.146590381860733
-0.0211097858846188	-0.00277269049547613	0.146795421838760
-0.0211858041584492	-0.00280118850059807	0.146754145622253
-0.0213401354849339	-0.00280891545116901	0.146762624382973
-0.0215672813355923	-0.00278178602457047	0.146768033504486
-0.0218186955899000	-0.00274303765036166	0.146772325038910
-0.0220458377152681	-0.00271590729244053	0.146777465939522
-0.0222001709043980	-0.00272363098338246	0.146785467863083
-0.0222895033657551	-0.00273793982341886	0.146745175123215
-0.0227766148746014	-0.00268446234986186	0.146942958235741
-0.0233965460211039	-0.00260838726535440	0.147219881415367
-0.0238841604441404	-0.00255490420386195	0.147417113184929
-0.0239596012979746	-0.00257656956091523	0.147373646497726
-0.0241873264312744	-0.00254785059951246	0.147389397025108
-0.0244393143802881	-0.00250685331411660	0.147408872842789
-0.0246670562773943	-0.00247812829911709	0.147424355149269
-0.0248220302164555	-0.00248622754588723	0.147428080439568
-0.0249109510332346	-0.00249357311986387	0.147385388612747
-0.0254028476774693	-0.00246785581111908	0.147585973143578
-0.0260292924940586	-0.00243111466988921	0.147867426276207
-0.0265216808766127	-0.00240539037622511	0.148067474365234
-0.0266112424433231	-0.00241272570565343	0.148023918271065
-0.0267813522368670	-0.00241344794631004	0.148028969764709
-0.0269514583051205	-0.00241416925564408	0.148033931851387
-0.0271215569227934	-0.00241488940082490	0.148038819432259
-0.0272916518151760	-0.00241560884751380	0.148043602705002
-0.0274617392569780	-0.00241632689721882	0.148048281669617
-0.0275502055883408	-0.00241622305475175	0.148006245493889
-0.0280466917902231	-0.00242022401653230	0.148197323083878
-0.0286793876439333	-0.00242559146136045	0.148465856909752
-0.0291763208806515	-0.00242958823218942	0.148656368255615
-0.0292508248239756	-0.00242192624136806	0.148614943027496
-0.0294795632362366	-0.00245283939875662	0.148612678050995
-0.0297325048595667	-0.00249633681960404	0.148607805371284
-0.0299611967056990	-0.00252724881283939	0.148605272173882
-0.0301171895116568	-0.00252040498889983	0.148610070347786
-0.0302877090871334	-0.00252111093141139	0.148613274097443
-0.0303463414311409	-0.00251333042979240	0.148571506142616
-0.0309643018990755	-0.00254797539673746	0.148754179477692
-0.0317688733339310	-0.00259675970301032	0.149011388421059
-0.0323725305497646	-0.00262422743253410	0.149191811680794
-0.0324903205037117	-0.00264512374997139	0.149155065417290
-0.0327443853020668	-0.00268645421601832	0.149165689945221
-0.0328904502093792	-0.00270025082863867	0.149128004908562
-0.0333660244941711	-0.00274887937121093	0.149309307336807
-0.0340547636151314	-0.00285900291055441	0.149576902389526
-0.0347017757594585	-0.00299313059076667	0.149761959910393
-0.0349309481680393	-0.00305003952234983	0.149713262915611
-0.0351456776261330	-0.00307389628142118	0.149705693125725
-0.0353023968636990	-0.00306695792824030	0.149708002805710
-0.0353893339633942	-0.00304433191195130	0.149664908647537
-0.0358388237655163	-0.00313075119629502	0.149838551878929
-0.0367234870791435	-0.00329283159226179	0.150090798735619
